HS 2007 Product Code,HS 2007 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
050690,"Bones & horn-cores, unworked, defatted, simply prepared but not cut to shape, treated with acid/degelatinised (excl. of 0506.10); powder & waste of these products",9999,Goods not elsewhere classified
050710,Ivory; ivory powder & waste,9999,Goods not elsewhere classified
050790,"Tortoise-shell, whalebone & whalebone hair, horns, antlers, hooves, nails, claws & beaks, unworked/simply prepared but not cut to shape; powder & waste of these products",9999,Goods not elsewhere classified
050800,"Coral & similar materials, unworked/simply prepared but not othw. worked; shells of molluscs/crustaceans/echinoderms & cuttle-bone, unworked/simply prepared but not cut to shape, powder & waste thereof ",0500,"Fishing, operation of fish hatcheries and fish farms; service activities incidental to fishing"
051000,"Ambergris, castoreum, civet & musk; cantharides; bile, whether/not dried; glands & other animal products used in the preparation of pharmaceutical products, fresh/chilled/frozen/othw. provisionally perserved",9999,Goods not elsewhere classified
051110,Bovine semen,0121,"Farming of cattle, sheep, goats, horses, asses, mules and  hinnies; dairy farming"
051191,"Products of fish/crustaceans, molluscs/other aquatic invertebrates; dead animals of Ch.3, unfit for human consumption",1512,Processing and preserving of fish and fish products
051199,"Animal products not elsewhere specified/incld. (excl. of 0511.10); dead animals of Ch. 1, unfit for human consumption",9999,Goods not elsewhere classified
060110,"Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, dormant",0112,"Growing of vegetables, horticultural specialties and nursery products"
060120,"Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, in growth/in flower; chicory plants & roots (excl. of 12.12)",0112,"Growing of vegetables, horticultural specialties and nursery products"
060210,Unrooted cuttings & slips,0112,"Growing of vegetables, horticultural specialties and nursery products"
060220,"Trees, shrubs & bushes, grafted/not, of kinds which bear edible fruit/nuts, incl. their roots",0112,"Growing of vegetables, horticultural specialties and nursery products"
060230,"Rhododendrons & azaleas, grafted/not. incl. their roots",0112,"Growing of vegetables, horticultural specialties and nursery products"
060240,"Roses, grafted/not, incl. their roots",0112,"Growing of vegetables, horticultural specialties and nursery products"
060290,"Live plants, n.e.s., incl. their roots; mushroom spawn",0112,"Growing of vegetables, horticultural specialties and nursery products"
060311,Fresh roses,0112,"Growing of vegetables, horticultural specialties and nursery products"
060312,Fresh carnations,0112,"Growing of vegetables, horticultural specialties and nursery products"
060313,Fresh orchids,0112,"Growing of vegetables, horticultural specialties and nursery products"
060314,Fresh chrysanthemums,0112,"Growing of vegetables, horticultural specialties and nursery products"
060319,"Cut flowers & flower buds of a kind suit. for bouquets/ornamental purposes(excl. of 0603.11-0603.14), fresh",0112,"Growing of vegetables, horticultural specialties and nursery products"
060390,"Cut flowers & flower buds of a kind suit. for bouquets/ornamental purposes, dried/dyed/bleached/impregnated/othw. prepared",0112,"Growing of vegetables, horticultural specialties and nursery products"
060410,Mosses & lichens,0200,"Forestry, logging and related service activities"
060491,"Foliage, branches & other parts of plants, without flowers/flower buds, & grasses, mosses & lichens, being goods of a kind suit. for bouquets/ornamental purposes, fresh",0200,"Forestry, logging and related service activities"
060499,"Foliage, branches & other parts of plants, without flowers/flower buds/grasses (excl. of 0604.10), being goods of a kind suitable for bouquets/ornamental purposes, dried/dyed/bleached/impregnated/othw. prepared",0200,"Forestry, logging and related service activities"
070110,"Seed potatoes, fresh/chilled",0111,Growing of cereals and other crops n.e.c.
070190,"Potatoes other than seed potatoes, fresh/chilled",0111,Growing of cereals and other crops n.e.c.
070200,"Tomatoes, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070310,"Onions & shallots, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070320,"Garlic, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070390,"Leeks & other alliaceous vegetables, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070410,"Cauliflowers & headed broccoli, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070420,"Brussels sprouts, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070490,"Cabbages, kohlrabi, kale & similar edible brassicas (excl. cauliflowers, headed broccoli & Brussels sprouts), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070511,"Cabbage lettuce (head lettuce), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070519,Lettuce (Lactuca sativa) (excl. cabbage lettuce) fresh/chilled,0112,"Growing of vegetables, horticultural specialties and nursery products"
070521,"Witloof chicory (Cichorium intybus var. foliosum), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070529,"Chicory (excl. witloof chicory), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070610,"Carrots & turnips, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070690,"Salad beetroot, salsify, celeriac, radishes & similar edible roots (excl. carrots & turnips), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070700,"Cucumbers & gherkins, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070810,"Peas (Pisum sativum), shelled/unshelled, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070820,"Beans (Vigna spp., Phaseolus spp.), shelled/unshelled, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070890,"Leguminous vegetables (excl. of 0708.10 & 0708.20), shelled/unshelled, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070920,"Asparagus, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070930,"Aubergines (egg-plants), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070940,"Celery (excl. celeriac), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070951,"Mushrooms of the genus Agaricus, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070959,"Mushrooms&truffles (excl. of 0709.51), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070960,"Fruits of the genera Capsicum/Pimenta, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070970,"Spinach, New Zealand spinach & orache spinach (garden spinach), fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
070990,"Vegetables,n.e.s. in 07.01-07.09, fresh/chilled",0112,"Growing of vegetables, horticultural specialties and nursery products"
071010,"Potatoes, uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071021,"Peas (Pisum sativum), shelled/unshelled, uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071022,"Beans (Vigna spp., Phaseolus spp.), shelled/unshelled, uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071029,"Leguminous vegetables (excl. of 0710.21 & 0710.22), shelled/unshelled, uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071030,"Spinach, New Zealand spinach & orache spinach (garden spinach), uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071040,"Sweet corn, uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071080,"Vegetables, n.e.s., uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071090,"Mixtures of vegetables, uncooked/cooked by steaming/boiling in water, frozen",1513,Processing and preserving of fruit and vegetables
071120,"Olives, provisionally preserved",1513,Processing and preserving of fruit and vegetables
071140,"Cucumbers & gherkins, provisionally preserved",1513,Processing and preserving of fruit and vegetables
071151,"Mushrooms of the genus Agaricus, provisionally preserved",1513,Processing and preserving of fruit and vegetables
071159,"Mushrooms other than of the genus Agaricus, provisionally preserved",1513,Processing and preserving of fruit and vegetables
071190,"Vegetables (excl. olives/cucumbers & gherkins/mushrooms & truffles)&mixtures of vegetables provisionally preserved , but unsuitable in that state for immediate consumption",1513,Processing and preserving of fruit and vegetables
071220,"Onions, dried, whole/cut/sliced/broken/in powder but not further prepared",1513,Processing and preserving of fruit and vegetables
071231,"Mushrooms of the genus Agaricus, dried, whole/cut/sliced/broken/in powder but not further prepared",1513,Processing and preserving of fruit and vegetables
071232,"Wood ears (Auricularia spp.), dried, whole/cut/sliced/broken/in powder but not further prepared",1513,Processing and preserving of fruit and vegetables
071233,"Jelly fungi (Tremella spp.), dried, whole/cut/sliced/broken/in powder but not further prepared",1513,Processing and preserving of fruit and vegetables
071239,"Mushrooms (excl. of 0712.31-0712.33) & truffles, dried, whole/cut/sliced/broken/in powder but not further prepared",1513,Processing and preserving of fruit and vegetables
071290,"Dried vegetables, n.e.s.; mixtures of dried vegetables, whole/cut/sliced/broken/in powder but not further prepared",1513,Processing and preserving of fruit and vegetables
071310,"Peas (Pisum sativum), dried, shelled, whether/not skinned/split",0111,Growing of cereals and other crops n.e.c.
071320,"Chickpeas (garbanzos), dried, shelled, whether/not skinned/split",0111,Growing of cereals and other crops n.e.c.
071331,"Beans of the species Vigna mungo (L.)/Hepper/Vigna radiata (L.) Wilczek, dried, shelled, whether/not skinned/split",0111,Growing of cereals and other crops n.e.c.
071332,"Small red (Adzuki) beans (Phaseolus/Vigna angularis), dried, shelled, whether/not skinned/split",0111,Growing of cereals and other crops n.e.c.
071333,"Kidney beans, incl. white pea beans (Phaseolus vulgaris), dried, shelled, whether/not skinned/split",0111,Growing of cereals and other crops n.e.c.
071339,"Beans (Vigna spp., Phaseolus spp. (excl. of 0713.31-0713.33)), dried, shelled, whether/not skinned/split",0111,Growing of cereals and other crops n.e.c.
