Entity,Code,Year,Continent,Date,Total confirmed deaths due to COVID-19 per million people,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Albania,ALB,,,2020-09-22,127.528,1.34014
Albania,ALB,,,2020-09-23,128.57,1.34014
Albania,ALB,,,2020-09-24,128.57,1.14157
Albania,ALB,,,2020-09-25,129.613,0.99257
Albania,ALB,,,2020-09-26,130.308,0.84371
Albania,ALB,,,2020-09-27,131.003,0.74443
Albania,ALB,,,2020-09-28,132.045,0.794
Albania,ALB,,,2020-09-29,133.435,0.84371
Albania,ALB,,,2020-09-30,134.478,0.84371
Albania,ALB,,,2020-10-01,134.825,0.89329
Albania,ALB,,,2020-10-02,135.173,0.794
Albania,ALB,,,2020-10-03,136.215,0.84357
Albania,ALB,,,2020-10-04,137.605,0.94286
Albania,ALB,,,2020-10-05,138.995,0.99257
Albania,ALB,,,2020-10-06,140.038,0.94286
Albania,ALB,,,2020-10-07,141.427,0.99257
Albania,ALB,,,2020-10-08,142.817,1.14157
Albania,ALB,,,2020-10-09,143.512,1.19129
Albania,ALB,,,2020-10-10,144.555,1.19129
Albania,ALB,,,2020-10-11,145.945,1.19129
Albania,ALB,,,2020-10-12,147.335,1.19129
Albania,ALB,,,2020-10-13,149.072,1.29057
Albania,ALB,,,2020-10-14,150.81,1.34014
Albania,ALB,,,2020-10-15,152.547,1.38971
Albania,ALB,,,2020-10-16,153.937,1.489
Albania,ALB,,,2020-10-17,155.674,1.58829
Albania,ALB,,,2020-10-18,156.717,1.53857
Albania,ALB,,,2020-10-19,157.759,1.48886
Albania,ALB,,,2020-10-20,159.149,1.43929
Albania,ALB,,,2020-10-21,160.539,1.38971
Albania,ALB,,,2020-10-22,161.582,1.29043
Albania,ALB,,,2020-10-23,162.972,1.29043
Albania,ALB,,,2020-10-24,164.362,1.24086
Albania,ALB,,,2020-10-25,165.752,1.29057
Albania,ALB,,,2020-10-26,166.794,1.29057
Albania,ALB,,,2020-10-27,169.226,1.43943
Albania,ALB,,,2020-10-28,171.311,1.53871
Albania,ALB,,,2020-10-29,173.396,1.68771
Albania,ALB,,,2020-10-30,174.439,1.638
Albania,ALB,,,2020-10-31,176.871,1.78686
Albania,ALB,,,2020-11-01,179.999,2.035
Albania,ALB,,,2020-11-02,183.126,2.33286
Albania,ALB,,,2020-11-03,184.863,2.23357
Albania,ALB,,,2020-11-04,186.253,2.13429
Albania,ALB,,,2020-11-05,188.686,2.18386
Albania,ALB,,,2020-11-06,190.771,2.33286
Albania,ALB,,,2020-11-07,193.551,2.38257
Albania,ALB,,,2020-11-08,194.246,2.03514
Albania,ALB,,,2020-11-09,198.415,2.18414
Albania,ALB,,,2020-11-10,201.195,2.33314
Albania,ALB,,,2020-11-11,205.018,2.68057
Albania,ALB,,,2020-11-12,207.798,2.73029
Albania,ALB,,,2020-11-13,210.23,2.77986
Albania,ALB,,,2020-11-14,212.662,2.73014
Albania,ALB,,,2020-11-15,216.485,3.17686
Albania,ALB,,,2020-11-16,219.265,2.97829
Albania,ALB,,,2020-11-17,221.35,2.879
Albania,ALB,,,2020-11-18,224.477,2.77971
Albania,ALB,,,2020-11-19,228.299,2.92857
Albania,ALB,,,2020-11-20,233.512,3.32571
Albania,ALB,,,2020-11-21,238.029,3.62357
Albania,ALB,,,2020-11-22,242.894,3.77257
Albania,ALB,,,2020-11-23,248.801,4.21929
Albania,ALB,,,2020-11-24,255.403,4.86457
Albania,ALB,,,2020-11-25,258.183,4.815
Albania,ALB,,,2020-11-26,261.658,4.76543
Albania,ALB,,,2020-11-27,267.913,4.91443
Albania,ALB,,,2020-11-28,273.473,5.06343
Albania,ALB,,,2020-11-29,277.295,4.91443
Albania,ALB,,,2020-11-30,281.465,4.66629
Albania,ALB,,,2020-12-01,285.635,4.31886
Albania,ALB,,,2020-12-02,291.542,4.76557
Albania,ALB,,,2020-12-03,296.059,4.91443
Albania,ALB,,,2020-12-04,302.314,4.91443
Albania,ALB,,,2020-12-05,308.917,5.06329
Albania,ALB,,,2020-12-06,314.476,5.31157
Albania,ALB,,,2020-12-07,320.384,5.55971
Albania,ALB,,,2020-12-08,325.248,5.659
Albania,ALB,,,2020-12-09,330.461,5.55971
Albania,ALB,,,2020-12-10,335.326,5.60943
Albania,ALB,,,2020-12-11,339.495,5.31157
Albania,ALB,,,2020-12-12,343.665,4.96414
Albania,ALB,,,2020-12-13,348.53,4.86486
Albania,ALB,,,2020-12-14,353.047,4.66629
Albania,ALB,,,2020-12-15,357.217,4.567
Albania,ALB,,,2020-12-16,361.387,4.41814
Albania,ALB,,,2020-12-17,366.599,4.46771
Albania,ALB,,,2020-12-18,370.422,4.418
Albania,ALB,,,2020-12-19,373.202,4.21943
Albania,ALB,,,2020-12-20,378.067,4.21943
Albania,ALB,,,2020-12-21,381.541,4.07057
Albania,ALB,,,2020-12-22,386.059,4.12014
Albania,ALB,,,2020-12-23,388.144,3.82229
Albania,ALB,,,2020-12-24,390.924,3.47486
Albania,ALB,,,2020-12-25,394.051,3.37557
Albania,ALB,,,2020-12-26,397.178,3.42514
Albania,ALB,,,2020-12-27,400.653,3.22657
Albania,ALB,,,2020-12-28,404.476,3.27614
Albania,ALB,,,2020-12-29,406.561,2.92871
Albania,ALB,,,2020-12-30,407.951,2.82943
Albania,ALB,,,2020-12-31,410.383,2.77971
Albania,ALB,,,2021-01-01,410.383,2.333
Albania,ALB,,,2021-01-02,413.51,2.333
Albania,ALB,,,2021-01-03,414.553,1.98543
Albania,ALB,,,2021-01-04,416.638,1.73729
Albania,ALB,,,2021-01-05,420.46,1.98543
Albania,ALB,,,2021-01-06,422.892,2.13429
Albania,ALB,,,2021-01-07,424.977,2.08471
Albania,ALB,,,2021-01-08,427.41,2.43214
Albania,ALB,,,2021-01-09,428.452,2.13429
Albania,ALB,,,2021-01-10,431.232,2.38257
Albania,ALB,,,2021-01-11,433.317,2.38257
Albania,ALB,,,2021-01-12,435.055,2.08471
Albania,ALB,,,2021-01-13,436.445,1.93586
Albania,ALB,,,2021-01-14,438.182,1.88614
Albania,ALB,,,2021-01-15,439.572,1.73729
Albania,ALB,,,2021-01-16,441.309,1.83657
Albania,ALB,,,2021-01-17,443.742,1.78686
Albania,ALB,,,2021-01-18,445.132,1.68757
Albania,ALB,,,2021-01-19,447.217,1.73729
Algeria,DZA,2015,Africa,,,
Algeria,DZA,,,2020-03-12,0.023,
Algeria,DZA,,,2020-03-13,0.046,
Algeria,DZA,,,2020-03-14,0.068,0.023
Algeria,DZA,,,2020-03-15,0.091,0.023
Algeria,DZA,,,2020-03-16,0.091,0.0184
Algeria,DZA,,,2020-03-17,0.091,0.01533
Algeria,DZA,,,2020-03-18,0.16,0.02286
Algeria,DZA,,,2020-03-19,0.205,0.02614
Algeria,DZA,,,2020-03-20,0.251,0.02943
Algeria,DZA,,,2020-03-21,0.342,0.03914
Algeria,DZA,,,2020-03-22,0.388,0.04243
Algeria,DZA,,,2020-03-23,0.388,0.04243
Algeria,DZA,,,2020-03-24,0.433,0.049
Algeria,DZA,,,2020-03-25,0.479,0.04586
Algeria,DZA,,,2020-03-26,0.57,0.05229
Algeria,DZA,,,2020-03-27,0.593,0.049
Algeria,DZA,,,2020-03-28,0.661,0.04571
Algeria,DZA,,,2020-03-29,0.707,0.04571
Algeria,DZA,,,2020-03-30,0.798,0.05871
Algeria,DZA,,,2020-03-31,1.003,0.08143
Algeria,DZA,,,2020-04-01,1.323,0.12043
Algeria,DZA,,,2020-04-02,1.961,0.19871
Algeria,DZA,,,2020-04-03,2.394,0.25729
Algeria,DZA,,,2020-04-04,2.965,0.329
Algeria,DZA,,,2020-04-05,3.466,0.39414
Algeria,DZA,,,2020-04-06,3.945,0.44957
Algeria,DZA,,,2020-04-07,4.401,0.48543
Algeria,DZA,,,2020-04-08,4.675,0.479
Algeria,DZA,,,2020-04-09,5.359,0.48543
Algeria,DZA,,,2020-04-10,5.838,0.492
Algeria,DZA,,,2020-04-11,6.271,0.47243
Algeria,DZA,,,2020-04-12,6.682,0.45929
Algeria,DZA,,,2020-04-13,7.138,0.456
Algeria,DZA,,,2020-04-14,7.434,0.43314
Algeria,DZA,,,2020-04-15,7.662,0.42657
Algeria,DZA,,,2020-04-16,7.936,0.368
Algeria,DZA,,,2020-04-17,8.301,0.35171
Algeria,DZA,,,2020-04-18,8.369,0.29957
Algeria,DZA,,,2020-04-19,8.552,0.267
Algeria,DZA,,,2020-04-20,8.757,0.23114
Algeria,DZA,,,2020-04-21,8.939,0.21486
Algeria,DZA,,,2020-04-22,9.167,0.21486
Algeria,DZA,,,2020-04-23,9.281,0.192
Algeria,DZA,,,2020-04-24,9.464,0.16586
Algeria,DZA,,,2020-04-25,9.555,0.16914
Algeria,DZA,,,2020-04-26,9.692,0.16271
Algeria,DZA,,,2020-04-27,9.852,0.15629
Algeria,DZA,,,2020-04-28,9.966,0.14657
Algeria,DZA,,,2020-04-29,10.125,0.13686
Algeria,DZA,,,2020-04-30,10.262,0.14014
Algeria,DZA,,,2020-05-01,10.33,0.12386
Algeria,DZA,,,2020-05-02,10.467,0.13043
Algeria,DZA,,,2020-05-03,10.558,0.12386
Algeria,DZA,,,2020-05-04,10.604,0.10757
Algeria,DZA,,,2020-05-05,10.718,0.10757
Algeria,DZA,,,2020-05-06,10.855,0.10429
Algeria,DZA,,,2020-05-07,11.015,0.10757
Algeria,DZA,,,2020-05-08,11.129,0.11414
Algeria,DZA,,,2020-05-09,11.265,0.11414
Algeria,DZA,,,2020-05-10,11.448,0.12714
Algeria,DZA,,,2020-05-11,11.562,0.13686
Algeria,DZA,,,2020-05-12,11.744,0.14657
Algeria,DZA,,,2020-05-13,11.904,0.14986
Algeria,DZA,,,2020-05-14,12.064,0.14986
Algeria,DZA,,,2020-05-15,12.223,0.15643
Algeria,DZA,,,2020-05-16,12.36,0.15643
Algeria,DZA,,,2020-05-17,12.497,0.15
Algeria,DZA,,,2020-05-18,12.656,0.15657
Algeria,DZA,,,2020-05-19,12.793,0.15014
Algeria,DZA,,,2020-05-20,12.953,0.15014
Algeria,DZA,,,2020-05-21,13.113,0.15014
Algeria,DZA,,,2020-05-22,13.272,0.15014
Algeria,DZA,,,2020-05-23,13.5,0.16314
Algeria,DZA,,,2020-05-24,13.683,0.16957
Algeria,DZA,,,2020-05-25,13.888,0.176
Algeria,DZA,,,2020-05-26,14.07,0.18243
Algeria,DZA,,,2020-05-27,14.207,0.17914
Algeria,DZA,,,2020-05-28,14.367,0.17914
Algeria,DZA,,,2020-05-29,14.549,0.18229
Algeria,DZA,,,2020-05-30,14.732,0.17571
Algeria,DZA,,,2020-05-31,14.891,0.17257
Algeria,DZA,,,2020-06-01,15.074,0.16929
Algeria,DZA,,,2020-06-02,15.211,0.16286
Algeria,DZA,,,2020-06-03,15.347,0.16286
Algeria,DZA,,,2020-06-04,15.53,0.166
Algeria,DZA,,,2020-06-05,15.735,0.16929
Algeria,DZA,,,2020-06-06,15.918,0.16929
Algeria,DZA,,,2020-06-07,16.123,0.17571
Algeria,DZA,,,2020-06-08,16.305,0.17571
Algeria,DZA,,,2020-06-09,16.51,0.18543
Algeria,DZA,,,2020-06-10,16.693,0.19186
Algeria,DZA,,,2020-06-11,16.898,0.19514
Algeria,DZA,,,2020-06-12,17.126,0.19843
Algeria,DZA,,,2020-06-13,17.331,0.20171
Algeria,DZA,,,2020-06-14,17.491,0.19529
Algeria,DZA,,,2020-06-15,17.719,0.20186
Algeria,DZA,,,2020-06-16,17.97,0.20843
Algeria,DZA,,,2020-06-17,18.221,0.21829
Algeria,DZA,,,2020-06-18,18.494,0.22814
Algeria,DZA,,,2020-06-19,18.814,0.24114
Algeria,DZA,,,2020-06-20,19.087,0.251
Algeria,DZA,,,2020-06-21,19.27,0.25414
Algeria,DZA,,,2020-06-22,19.429,0.24443
Algeria,DZA,,,2020-06-23,19.635,0.23786
Algeria,DZA,,,2020-06-24,19.817,0.228
Algeria,DZA,,,2020-06-25,20.022,0.21814
Algeria,DZA,,,2020-06-26,20.182,0.19543
Algeria,DZA,,,2020-06-27,20.342,0.17914
Algeria,DZA,,,2020-06-28,20.456,0.16943
Algeria,DZA,,,2020-06-29,20.638,0.17257
Algeria,DZA,,,2020-06-30,20.798,0.16614
Algeria,DZA,,,2020-07-01,20.98,0.16614
Algeria,DZA,,,2020-07-02,21.163,0.16286
Algeria,DZA,,,2020-07-03,21.368,0.16929
Algeria,DZA,,,2020-07-04,21.573,0.17571
Algeria,DZA,,,2020-07-05,21.71,0.179
Algeria,DZA,,,2020-07-06,21.869,0.17586
Algeria,DZA,,,2020-07-07,22.075,0.18229
Algeria,DZA,,,2020-07-08,22.303,0.18886
Algeria,DZA,,,2020-07-09,22.531,0.19543
Algeria,DZA,,,2020-07-10,22.713,0.19214
Algeria,DZA,,,2020-07-11,22.896,0.18886
Algeria,DZA,,,2020-07-12,23.055,0.19214
Algeria,DZA,,,2020-07-13,23.215,0.19214
Algeria,DZA,,,2020-07-14,23.443,0.19543
Algeria,DZA,,,2020-07-15,23.717,0.202
Algeria,DZA,,,2020-07-16,23.99,0.20857
Algeria,DZA,,,2020-07-17,24.104,0.19886
Algeria,DZA,,,2020-07-18,24.355,0.20871
Algeria,DZA,,,2020-07-19,24.583,0.21843
Algeria,DZA,,,2020-07-20,24.788,0.22486
Algeria,DZA,,,2020-07-21,25.085,0.23457
Algeria,DZA,,,2020-07-22,25.336,0.23129
Algeria,DZA,,,2020-07-23,25.632,0.23443
Algeria,DZA,,,2020-07-24,25.906,0.25729
Algeria,DZA,,,2020-07-25,26.134,0.254
Algeria,DZA,,,2020-07-26,26.339,0.25071
Algeria,DZA,,,2020-07-27,26.522,0.24743
Algeria,DZA,,,2020-07-28,26.772,0.241
Algeria,DZA,,,2020-07-29,27.046,0.24429
Algeria,DZA,,,2020-07-30,27.365,0.24757
Algeria,DZA,,,2020-07-31,27.593,0.241
Algeria,DZA,,,2020-08-01,27.89,0.25071
Algeria,DZA,,,2020-08-02,28.072,0.24743
Algeria,DZA,,,2020-08-03,28.255,0.24743
Algeria,DZA,,,2020-08-04,28.46,0.24086
Algeria,DZA,,,2020-08-05,28.756,0.244
Algeria,DZA,,,2020-08-06,29.03,0.23757
Algeria,DZA,,,2020-08-07,29.235,0.23429
Algeria,DZA,,,2020-08-08,29.486,0.22786
Algeria,DZA,,,2020-08-09,29.691,0.23114
Algeria,DZA,,,2020-08-10,29.919,0.23771
Algeria,DZA,,,2020-08-11,30.148,0.241
Algeria,DZA,,,2020-08-12,30.398,0.23457
Algeria,DZA,,,2020-08-13,30.581,0.22143
Algeria,DZA,,,2020-08-14,30.809,0.22471
Algeria,DZA,,,2020-08-15,31.014,0.21814
Algeria,DZA,,,2020-08-16,31.242,0.22143
Algeria,DZA,,,2020-08-17,31.447,0.21814
Algeria,DZA,,,2020-08-18,31.721,0.22471
Algeria,DZA,,,2020-08-19,31.972,0.22471
Algeria,DZA,,,2020-08-20,32.177,0.228
Algeria,DZA,,,2020-08-21,32.337,0.21829
Algeria,DZA,,,2020-08-22,32.474,0.20857
Algeria,DZA,,,2020-08-23,32.724,0.21186
Algeria,DZA,,,2020-08-24,32.975,0.21843
Algeria,DZA,,,2020-08-25,33.203,0.21186
Algeria,DZA,,,2020-08-26,33.409,0.20529
Algeria,DZA,,,2020-08-27,33.637,0.20857
Algeria,DZA,,,2020-08-28,33.819,0.21171
Algeria,DZA,,,2020-08-29,34.001,0.21814
Algeria,DZA,,,2020-08-30,34.23,0.21486
Algeria,DZA,,,2020-08-31,34.435,0.20829
Algeria,DZA,,,2020-09-01,34.617,0.20171
Algeria,DZA,,,2020-09-02,34.731,0.18871
Algeria,DZA,,,2020-09-03,34.868,0.17571
Algeria,DZA,,,2020-09-04,35.096,0.18229
Algeria,DZA,,,2020-09-05,35.324,0.18886
Algeria,DZA,,,2020-09-06,35.484,0.17914
Algeria,DZA,,,2020-09-07,35.621,0.16943
Algeria,DZA,,,2020-09-08,35.826,0.17271
Algeria,DZA,,,2020-09-09,36.054,0.189
Algeria,DZA,,,2020-09-10,36.282,0.202
Algeria,DZA,,,2020-09-11,36.464,0.19543
Algeria,DZA,,,2020-09-12,36.601,0.18243
Algeria,DZA,,,2020-09-13,36.761,0.18243
Algeria,DZA,,,2020-09-14,36.943,0.18886
Algeria,DZA,,,2020-09-15,37.217,0.19871
Algeria,DZA,,,2020-09-16,37.513,0.20843
Algeria,DZA,,,2020-09-17,37.719,0.20514
Algeria,DZA,,,2020-09-18,37.833,0.19543
Algeria,DZA,,,2020-09-19,37.969,0.19543
Algeria,DZA,,,2020-09-20,38.129,0.19543
Algeria,DZA,,,2020-09-21,38.289,0.19229
Algeria,DZA,,,2020-09-22,38.517,0.18571
Algeria,DZA,,,2020-09-23,38.722,0.17271
Algeria,DZA,,,2020-09-24,38.836,0.15971
Algeria,DZA,,,2020-09-25,38.927,0.15643
Algeria,DZA,,,2020-09-26,39.018,0.14986
Algeria,DZA,,,2020-09-27,39.087,0.13671
Algeria,DZA,,,2020-09-28,39.201,0.13014
Algeria,DZA,,,2020-09-29,39.361,0.12043
Algeria,DZA,,,2020-09-30,39.589,0.12371
Algeria,DZA,,,2020-10-01,39.703,0.12371
Algeria,DZA,,,2020-10-02,39.885,0.13671
Algeria,DZA,,,2020-10-03,40.045,0.14657
Algeria,DZA,,,2020-10-04,40.136,0.14986
Algeria,DZA,,,2020-10-05,40.318,0.15957
Algeria,DZA,,,2020-10-06,40.318,0.13671
Algeria,DZA,,,2020-10-07,40.387,0.11386
Algeria,DZA,,,2020-10-08,40.66,0.13671
Algeria,DZA,,,2020-10-09,40.797,0.13029
Algeria,DZA,,,2020-10-10,40.934,0.127
Algeria,DZA,,,2020-10-11,41.071,0.13357
Algeria,DZA,,,2020-10-12,41.253,0.13357
Algeria,DZA,,,2020-10-13,41.459,0.16286
Algeria,DZA,,,2020-10-14,41.664,0.18243
Algeria,DZA,,,2020-10-15,41.664,0.14329
Algeria,DZA,,,2020-10-16,41.983,0.16929
Algeria,DZA,,,2020-10-17,42.097,0.166
Algeria,DZA,,,2020-10-18,42.325,0.179
Algeria,DZA,,,2020-10-19,42.53,0.18229
Algeria,DZA,,,2020-10-20,42.713,0.179
Algeria,DZA,,,2020-10-21,42.872,0.17257
Algeria,DZA,,,2020-10-22,43.055,0.19857
Algeria,DZA,,,2020-10-23,43.26,0.18229
Algeria,DZA,,,2020-10-24,43.488,0.19857
Algeria,DZA,,,2020-10-25,43.648,0.18886
Algeria,DZA,,,2020-10-26,43.83,0.18557
Algeria,DZA,,,2020-10-27,44.035,0.18886
Algeria,DZA,,,2020-10-28,44.263,0.19857
Algeria,DZA,,,2020-10-29,44.446,0.19857
Algeria,DZA,,,2020-10-30,44.606,0.19214
Algeria,DZA,,,2020-10-31,44.788,0.18557
Algeria,DZA,,,2020-11-01,44.993,0.192
Algeria,DZA,,,2020-11-02,45.153,0.18886
Algeria,DZA,,,2020-11-03,45.153,0.15957
Algeria,DZA,,,2020-11-04,45.586,0.18886
Algeria,DZA,,,2020-11-05,45.86,0.202
Algeria,DZA,,,2020-11-06,46.156,0.22143
Algeria,DZA,,,2020-11-07,46.43,0.23457
Algeria,DZA,,,2020-11-08,46.704,0.24443
Algeria,DZA,,,2020-11-09,47.023,0.26714
Algeria,DZA,,,2020-11-10,47.365,0.316
Algeria,DZA,,,2020-11-11,47.73,0.30629
Algeria,DZA,,,2020-11-12,48.14,0.32571
Algeria,DZA,,,2020-11-13,48.437,0.32571
Algeria,DZA,,,2020-11-14,48.779,0.33543
Algeria,DZA,,,2020-11-15,49.121,0.34514
Algeria,DZA,,,2020-11-16,49.44,0.34514
Algeria,DZA,,,2020-11-17,49.851,0.35486
Algeria,DZA,,,2020-11-18,50.307,0.36786
Algeria,DZA,,,2020-11-19,50.717,0.36786
Algeria,DZA,,,2020-11-20,50.991,0.36471
Algeria,DZA,,,2020-11-21,51.424,0.37771
Algeria,DZA,,,2020-11-22,51.812,0.38429
Algeria,DZA,,,2020-11-23,52.313,0.41043
Algeria,DZA,,,2020-11-24,52.656,0.40071
Algeria,DZA,,,2020-11-25,53.112,0.40071
Algeria,DZA,,,2020-11-26,53.636,0.41714
Algeria,DZA,,,2020-11-27,54.092,0.44314
Algeria,DZA,,,2020-11-28,54.571,0.44971
Algeria,DZA,,,2020-11-29,54.959,0.44971
Algeria,DZA,,,2020-11-30,55.438,0.44643
Algeria,DZA,,,2020-12-01,55.803,0.44971
Algeria,DZA,,,2020-12-02,56.19,0.44
Algeria,DZA,,,2020-12-03,56.555,0.41714
Algeria,DZA,,,2020-12-04,56.829,0.39114
Algeria,DZA,,,2020-12-05,57.034,0.352
Algeria,DZA,,,2020-12-06,57.376,0.34543
Algeria,DZA,,,2020-12-07,57.627,0.31286
Algeria,DZA,,,2020-12-08,57.901,0.29986
Algeria,DZA,,,2020-12-09,58.243,0.29329
Algeria,DZA,,,2020-12-10,58.471,0.27371
Algeria,DZA,,,2020-12-11,58.722,0.27043
Algeria,DZA,,,2020-12-12,58.927,0.27043
Algeria,DZA,,,2020-12-13,59.2,0.26071
Algeria,DZA,,,2020-12-14,59.497,0.26714
Algeria,DZA,,,2020-12-15,59.816,0.27357
Algeria,DZA,,,2020-12-16,59.999,0.25071
Algeria,DZA,,,2020-12-17,60.204,0.24743
Algeria,DZA,,,2020-12-18,60.363,0.23443
Algeria,DZA,,,2020-12-19,60.637,0.24429
Algeria,DZA,,,2020-12-20,60.797,0.228
Algeria,DZA,,,2020-12-21,61.002,0.215
Algeria,DZA,,,2020-12-22,61.276,0.20857
Algeria,DZA,,,2020-12-23,61.481,0.21186
Algeria,DZA,,,2020-12-24,61.686,0.21186
Algeria,DZA,,,2020-12-25,61.937,0.22486
Algeria,DZA,,,2020-12-26,62.074,0.20529
Algeria,DZA,,,2020-12-27,62.211,0.202
Algeria,DZA,,,2020-12-28,62.416,0.202
Algeria,DZA,,,2020-12-29,62.598,0.18886
Algeria,DZA,,,2020-12-30,62.735,0.17914
Algeria,DZA,,,2020-12-31,62.849,0.16614
Algeria,DZA,,,2021-01-01,62.986,0.14986
Algeria,DZA,,,2021-01-02,63.146,0.15314
Algeria,DZA,,,2021-01-03,63.214,0.14329
Algeria,DZA,,,2021-01-04,63.328,0.13029
Algeria,DZA,,,2021-01-05,63.442,0.12057
Algeria,DZA,,,2021-01-06,63.533,0.114
Algeria,DZA,,,2021-01-07,63.67,0.11729
Algeria,DZA,,,2021-01-08,63.807,0.11729
Algeria,DZA,,,2021-01-09,63.921,0.11071
Algeria,DZA,,,2021-01-10,64.012,0.114
Algeria,DZA,,,2021-01-11,64.126,0.114
Algeria,DZA,,,2021-01-12,64.217,0.11071
Algeria,DZA,,,2021-01-13,64.286,0.10743
Algeria,DZA,,,2021-01-14,64.354,0.09757
Algeria,DZA,,,2021-01-15,64.468,0.09429
Algeria,DZA,,,2021-01-16,64.559,0.091
Algeria,DZA,,,2021-01-17,64.673,0.09429
Algeria,DZA,,,2021-01-18,64.765,0.091
Algeria,DZA,,,2021-01-19,64.833,0.08771
American Samoa,ASM,2015,Oceania,,,
Andorra,AND,2015,Europe,,,
Andorra,AND,,,2020-03-22,12.942,
Andorra,AND,,,2020-03-23,12.942,
Andorra,AND,,,2020-03-24,12.942,4.314
Andorra,AND,,,2020-03-25,12.942,3.2355
Andorra,AND,,,2020-03-26,38.827,7.7654
Andorra,AND,,,2020-03-27,38.827,6.47117
Andorra,AND,,,2020-03-28,38.827,5.54671
Andorra,AND,,,2020-03-29,77.655,9.24457
Andorra,AND,,,2020-03-30,103.54,12.94243
Andorra,AND,,,2020-03-31,155.31,20.33814
Andorra,AND,,,2020-04-01,181.195,24.036
Andorra,AND,,,2020-04-02,194.137,22.187
Andorra,AND,,,2020-04-03,207.08,24.03586
Andorra,AND,,,2020-04-04,220.022,25.88471
Andorra,AND,,,2020-04-05,232.964,22.18686
Andorra,AND,,,2020-04-06,271.792,24.03571
Andorra,AND,,,2020-04-07,284.734,18.48886
Andorra,AND,,,2020-04-08,297.677,16.63986
Andorra,AND,,,2020-04-09,323.562,18.48886
Andorra,AND,,,2020-04-10,336.504,18.48886
Andorra,AND,,,2020-04-11,336.504,16.64
Andorra,AND,,,2020-04-12,375.332,20.33786
Andorra,AND,,,2020-04-13,375.332,14.79114
Andorra,AND,,,2020-04-14,401.217,16.64014
Andorra,AND,,,2020-04-15,427.102,18.48914
Andorra,AND,,,2020-04-16,427.102,14.79129
Andorra,AND,,,2020-04-17,452.986,16.64029
Andorra,AND,,,2020-04-18,452.986,16.64029
Andorra,AND,,,2020-04-19,465.929,12.94243
Andorra,AND,,,2020-04-20,478.871,14.79129
Andorra,AND,,,2020-04-21,478.871,11.09343
Andorra,AND,,,2020-04-22,478.871,7.39557
Andorra,AND,,,2020-04-23,478.871,7.39557
Andorra,AND,,,2020-04-24,517.699,9.24443
Andorra,AND,,,2020-04-25,517.699,9.24443
Andorra,AND,,,2020-04-26,517.699,7.39557
Andorra,AND,,,2020-04-27,517.699,5.54671
Andorra,AND,,,2020-04-28,530.641,7.39557
Andorra,AND,,,2020-04-29,543.584,9.24443
Andorra,AND,,,2020-04-30,543.584,9.24443
Andorra,AND,,,2020-05-01,556.526,5.54657
Andorra,AND,,,2020-05-02,569.469,7.39543
Andorra,AND,,,2020-05-03,582.411,9.24429
Andorra,AND,,,2020-05-04,582.411,9.24429
Andorra,AND,,,2020-05-05,595.354,9.24429
Andorra,AND,,,2020-05-06,595.354,7.39543
Andorra,AND,,,2020-05-07,608.296,9.24429
Andorra,AND,,,2020-05-08,608.296,7.39543
Andorra,AND,,,2020-05-09,621.239,7.39543
Andorra,AND,,,2020-05-10,621.239,5.54657
Andorra,AND,,,2020-05-11,621.239,5.54657
Andorra,AND,,,2020-05-12,621.239,3.69771
Andorra,AND,,,2020-05-13,634.181,5.54657
Andorra,AND,,,2020-05-14,634.181,3.69771
Andorra,AND,,,2020-05-15,634.181,3.69771
Andorra,AND,,,2020-05-16,660.066,5.54671
Andorra,AND,,,2020-05-17,660.066,5.54671
Andorra,AND,,,2020-05-18,660.066,5.54671
Andorra,AND,,,2020-05-19,660.066,5.54671
Andorra,AND,,,2020-05-20,660.066,3.69786
Andorra,AND,,,2020-05-21,660.066,3.69786
Andorra,AND,,,2020-05-22,660.066,3.69786
Andorra,AND,,,2020-05-23,660.066,0
Andorra,AND,,,2020-05-24,660.066,0
Andorra,AND,,,2020-05-25,660.066,0
Andorra,AND,,,2020-05-26,660.066,0
Andorra,AND,,,2020-05-27,660.066,0
Andorra,AND,,,2020-05-28,660.066,0
Andorra,AND,,,2020-05-29,660.066,0
Andorra,AND,,,2020-05-30,660.066,0
Andorra,AND,,,2020-05-31,660.066,0
Andorra,AND,,,2020-06-01,660.066,0
Andorra,AND,,,2020-06-02,660.066,0
Andorra,AND,,,2020-06-03,660.066,0
Andorra,AND,,,2020-06-04,660.066,0
Andorra,AND,,,2020-06-05,660.066,0
Andorra,AND,,,2020-06-06,660.066,0
Andorra,AND,,,2020-06-07,660.066,0
Andorra,AND,,,2020-06-08,660.066,0
Andorra,AND,,,2020-06-09,660.066,0
Andorra,AND,,,2020-06-10,660.066,0
Andorra,AND,,,2020-06-11,660.066,0
Andorra,AND,,,2020-06-12,660.066,0
Andorra,AND,,,2020-06-13,660.066,0
Andorra,AND,,,2020-06-14,660.066,0
Andorra,AND,,,2020-06-15,660.066,0
Andorra,AND,,,2020-06-16,673.008,1.84886
Andorra,AND,,,2020-06-17,673.008,1.84886
Andorra,AND,,,2020-06-18,673.008,1.84886
Andorra,AND,,,2020-06-19,673.008,1.84886
Andorra,AND,,,2020-06-20,673.008,1.84886
Andorra,AND,,,2020-06-21,673.008,1.84886
