Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Haiti,HTI,"May 24, 2020",7.864
Haiti,HTI,"May 25, 2020",6.54833
Haiti,HTI,"May 26, 2020",7.33733
Haiti,HTI,"May 27, 2020",9.033
Haiti,HTI,"May 28, 2020",10.58233
Haiti,HTI,"May 29, 2020",11.10867
Haiti,HTI,"May 30, 2020",11.98567
Haiti,HTI,"May 31, 2020",15.93233
Haiti,HTI,"Jun 1, 2020",19.908
Haiti,HTI,"Jun 2, 2020",18.76767
Haiti,HTI,"Jun 3, 2020",18.76767
Haiti,HTI,"Jun 4, 2020",15.08433
Haiti,HTI,"Jun 5, 2020",12.10267
Haiti,HTI,"Jun 6, 2020",12.19033
Haiti,HTI,"Jun 7, 2020",12.629
Haiti,HTI,"Jun 8, 2020",20.288
Haiti,HTI,"Jun 9, 2020",17.94933
Haiti,HTI,"Jun 10, 2020",17.24767
Haiti,HTI,"Jun 11, 2020",13.506
Haiti,HTI,"Jun 12, 2020",11.781
Haiti,HTI,"Jun 13, 2020",8.156
Haiti,HTI,"Jun 14, 2020",10.787
Haiti,HTI,"Jun 15, 2020",10.758
Haiti,HTI,"Jun 16, 2020",14.61667
Haiti,HTI,"Jun 17, 2020",11.167
Haiti,HTI,"Jun 18, 2020",11.07933
Haiti,HTI,"Jun 19, 2020",13.886
Haiti,HTI,"Jun 20, 2020",12.65833
Haiti,HTI,"Jun 21, 2020",11.372
Haiti,HTI,"Jun 22, 2020",8.624
Haiti,HTI,"Jun 23, 2020",6.753
Haiti,HTI,"Jun 24, 2020",7.22067
Haiti,HTI,"Jun 25, 2020",6.37267
Haiti,HTI,"Jun 26, 2020",9.70533
Haiti,HTI,"Jun 27, 2020",11.63467
Haiti,HTI,"Jun 28, 2020",10.173
Haiti,HTI,"Jun 29, 2020",8.88667
Haiti,HTI,"Jun 30, 2020",6.168
Haiti,HTI,"Jul 1, 2020",5.788
Haiti,HTI,"Jul 2, 2020",5.64167
Haiti,HTI,"Jul 3, 2020",4.911
Haiti,HTI,"Jul 4, 2020",7.45433
Honduras,HND,"Mar 12, 2020",0.202
Honduras,HND,"Mar 13, 2020",0.202
Honduras,HND,"Mar 14, 2020",0.1515
Honduras,HND,"Mar 15, 2020",0.101
Honduras,HND,"Mar 16, 2020",0.202
Honduras,HND,"Mar 17, 2020",0.2525
Honduras,HND,"Mar 18, 2020",0.202
Honduras,HND,"Mar 19, 2020",0.202
Honduras,HND,"Mar 20, 2020",0.53867
Honduras,HND,"Mar 21, 2020",0.505
Honduras,HND,"Mar 22, 2020",0.47133
Honduras,HND,"Mar 23, 2020",0.101
Honduras,HND,"Mar 24, 2020",0.202
Honduras,HND,"Mar 25, 2020",0.33667
Honduras,HND,"Mar 26, 2020",0.84133
Honduras,HND,"Mar 27, 2020",1.245
Honduras,HND,"Mar 28, 2020",1.98533
Honduras,HND,"Mar 29, 2020",1.95167
Honduras,HND,"Mar 30, 2020",2.423
Honduras,HND,"Mar 31, 2020",1.548
Honduras,HND,"Apr 1, 2020",2.08667
Honduras,HND,"Apr 2, 2020",2.69233
Honduras,HND,"Apr 3, 2020",2.726
Honduras,HND,"Apr 4, 2020",3.096
Honduras,HND,"Apr 5, 2020",1.649
Honduras,HND,"Apr 6, 2020",2.55767
Honduras,HND,"Apr 7, 2020",1.38
Honduras,HND,"Apr 8, 2020",1.481
Honduras,HND,"Apr 9, 2020",1.51467
Honduras,HND,"Apr 10, 2020",2.59167
Honduras,HND,"Apr 11, 2020",2.69267
Honduras,HND,"Apr 12, 2020",1.683
Honduras,HND,"Apr 13, 2020",0.505
Honduras,HND,"Apr 14, 2020",0.505
Honduras,HND,"Apr 15, 2020",0.87533
Honduras,HND,"Apr 16, 2020",0.97633
Honduras,HND,"Apr 17, 2020",1.178
Honduras,HND,"Apr 18, 2020",1.27867
Honduras,HND,"Apr 19, 2020",1.54767
Honduras,HND,"Apr 20, 2020",1.17767
Honduras,HND,"Apr 21, 2020",1.245
Honduras,HND,"Apr 22, 2020",1.27867
Honduras,HND,"Apr 23, 2020",1.41333
Honduras,HND,"Apr 24, 2020",0.84133
Honduras,HND,"Apr 25, 2020",2.726
Honduras,HND,"Apr 26, 2020",3.63467
Honduras,HND,"Apr 27, 2020",4.779
Honduras,HND,"Apr 28, 2020",3.433
Honduras,HND,"Apr 29, 2020",3.73567
Honduras,HND,"Apr 30, 2020",3.702
Honduras,HND,"May 1, 2020",3.73567
Honduras,HND,"May 2, 2020",5.41833
Honduras,HND,"May 3, 2020",8.04333
Honduras,HND,"May 4, 2020",8.447
Honduras,HND,"May 5, 2020",9.38933
Honduras,HND,"May 6, 2020",8.75
Honduras,HND,"May 7, 2020",13.66367
Honduras,HND,"May 8, 2020",17.063
Honduras,HND,"May 9, 2020",16.861
Honduras,HND,"May 10, 2020",12.41867
Honduras,HND,"May 11, 2020",9.659
Honduras,HND,"May 12, 2020",7.909
Honduras,HND,"May 13, 2020",8.41367
Honduras,HND,"May 14, 2020",9.52433
Honduras,HND,"May 15, 2020",10.50033
Honduras,HND,"May 16, 2020",12.789
Honduras,HND,"May 17, 2020",10.433
Honduras,HND,"May 18, 2020",11.03867
Honduras,HND,"May 19, 2020",11.375
Honduras,HND,"May 20, 2020",13.125
Honduras,HND,"May 21, 2020",15.279
Honduras,HND,"May 22, 2020",13.66367
Honduras,HND,"May 23, 2020",17.56767
Honduras,HND,"May 24, 2020",21.63967
Honduras,HND,"May 25, 2020",25.106
Honduras,HND,"May 26, 2020",23.96167
Honduras,HND,"May 27, 2020",22.14433
Honduras,HND,"May 28, 2020",23.22133
Honduras,HND,"May 29, 2020",18.94733
Honduras,HND,"May 30, 2020",16.32233
Honduras,HND,"May 31, 2020",15.279
Honduras,HND,"Jun 1, 2020",15.14433
Honduras,HND,"Jun 2, 2020",16.01933
Honduras,HND,"Jun 3, 2020",14.57233
Honduras,HND,"Jun 4, 2020",16.42333
Honduras,HND,"Jun 5, 2020",17.433
Honduras,HND,"Jun 6, 2020",14.94267
Honduras,HND,"Jun 7, 2020",15.64933
Honduras,HND,"Jun 8, 2020",15.04367
Honduras,HND,"Jun 9, 2020",16.12033
Honduras,HND,"Jun 10, 2020",26.25033
Honduras,HND,"Jun 11, 2020",34.76467
Honduras,HND,"Jun 12, 2020",41.02467
Honduras,HND,"Jun 13, 2020",40.28433
Honduras,HND,"Jun 14, 2020",36.85167
Honduras,HND,"Jun 15, 2020",40.015
Honduras,HND,"Jun 16, 2020",35.20233
Honduras,HND,"Jun 17, 2020",40.41867
Honduras,HND,"Jun 18, 2020",48.49567
Honduras,HND,"Jun 19, 2020",52.53433
Honduras,HND,"Jun 20, 2020",53.91433
Honduras,HND,"Jun 21, 2020",65.65967
Honduras,HND,"Jun 22, 2020",68.31833
Honduras,HND,"Jun 23, 2020",70.60667
Honduras,HND,"Jun 24, 2020",56.97667
Honduras,HND,"Jun 25, 2020",60.645
Honduras,HND,"Jun 26, 2020",67.64533
Honduras,HND,"Jun 27, 2020",69.02533
Honduras,HND,"Jun 28, 2020",81.98233
Honduras,HND,"Jun 29, 2020",91.40533
Honduras,HND,"Jun 30, 2020",95.04
Honduras,HND,"Jul 1, 2020",85.85233
Honduras,HND,"Jul 2, 2020",73.36667
Honduras,HND,"Jul 3, 2020",77.47233
Honduras,HND,"Jul 4, 2020",86.08767
Hungary,HUN,"Mar 5, 2020",0.207
Hungary,HUN,"Mar 6, 2020",0.207
Hungary,HUN,"Mar 7, 2020",0.207
Hungary,HUN,"Mar 8, 2020",0.259
Hungary,HUN,"Mar 9, 2020",0.20733
Hungary,HUN,"Mar 10, 2020",0.173
Hungary,HUN,"Mar 11, 2020",0.173
Hungary,HUN,"Mar 12, 2020",0.173
Hungary,HUN,"Mar 13, 2020",0.242
Hungary,HUN,"Mar 14, 2020",0.449
Hungary,HUN,"Mar 15, 2020",0.62133
Hungary,HUN,"Mar 16, 2020",0.79367
Hungary,HUN,"Mar 17, 2020",0.86267
Hungary,HUN,"Mar 18, 2020",0.65567
Hungary,HUN,"Mar 19, 2020",1.17333
Hungary,HUN,"Mar 20, 2020",1.20767
Hungary,HUN,"Mar 21, 2020",1.82867
Hungary,HUN,"Mar 22, 2020",2.001
Hungary,HUN,"Mar 23, 2020",2.82933
Hungary,HUN,"Mar 24, 2020",2.89833
Hungary,HUN,"Mar 25, 2020",3.278
Hungary,HUN,"Mar 26, 2020",3.24333
Hungary,HUN,"Mar 27, 2020",3.899
Hungary,HUN,"Mar 28, 2020",4.037
Hungary,HUN,"Mar 29, 2020",5.07233
Hungary,HUN,"Mar 30, 2020",5.07233
Hungary,HUN,"Mar 31, 2020",5.14133
Hungary,HUN,"Apr 1, 2020",4.037
Hungary,HUN,"Apr 2, 2020",4.76167
Hungary,HUN,"Apr 3, 2020",4.52033
Hungary,HUN,"Apr 4, 2020",5.27933
Hungary,HUN,"Apr 5, 2020",5.10667
Hungary,HUN,"Apr 6, 2020",4.175
Hungary,HUN,"Apr 7, 2020",4.79633
Hungary,HUN,"Apr 8, 2020",5.59
Hungary,HUN,"Apr 9, 2020",8.14333
Hungary,HUN,"Apr 10, 2020",12.87033
Hungary,HUN,"Apr 11, 2020",14.31967
Hungary,HUN,"Apr 12, 2020",14.83733
Hungary,HUN,"Apr 13, 2020",9.24767
Hungary,HUN,"Apr 14, 2020",6.97033
Hungary,HUN,"Apr 15, 2020",5.83167
Hungary,HUN,"Apr 16, 2020",6.69433
Hungary,HUN,"Apr 17, 2020",8.661
Hungary,HUN,"Apr 18, 2020",8.799
Hungary,HUN,"Apr 19, 2020",9.10933
Hungary,HUN,"Apr 20, 2020",7.62567
Hungary,HUN,"Apr 21, 2020",9.10933
Hungary,HUN,"Apr 22, 2020",8.69533
Hungary,HUN,"Apr 23, 2020",10.35167
Hungary,HUN,"Apr 24, 2020",9.834
Hungary,HUN,"Apr 25, 2020",9.489
Hungary,HUN,"Apr 26, 2020",7.453
Hungary,HUN,"Apr 27, 2020",6.901
Hungary,HUN,"Apr 28, 2020",7.108
Hungary,HUN,"Apr 29, 2020",7.83267
Hungary,HUN,"Apr 30, 2020",6.625
Hungary,HUN,"May 1, 2020",7.384
Hungary,HUN,"May 2, 2020",7.41867
Hungary,HUN,"May 3, 2020",7.69467
Hungary,HUN,"May 4, 2020",5.935
Hungary,HUN,"May 5, 2020",4.244
Hungary,HUN,"May 6, 2020",3.899
Hungary,HUN,"May 7, 2020",3.968
Hungary,HUN,"May 8, 2020",3.899
Hungary,HUN,"May 9, 2020",3.51933
Hungary,HUN,"May 10, 2020",3.899
Hungary,HUN,"May 11, 2020",3.65767
Hungary,HUN,"May 12, 2020",3.45067
Hungary,HUN,"May 13, 2020",2.69133
Hungary,HUN,"May 14, 2020",3.31233
Hungary,HUN,"May 15, 2020",3.58833
Hungary,HUN,"May 16, 2020",4.55467
Hungary,HUN,"May 17, 2020",4.45133
Hungary,HUN,"May 18, 2020",4.07167
Hungary,HUN,"May 19, 2020",2.864
Hungary,HUN,"May 20, 2020",3.071
Hungary,HUN,"May 21, 2020",3.65767
Hungary,HUN,"May 22, 2020",4.20967
Hungary,HUN,"May 23, 2020",3.968
Hungary,HUN,"May 24, 2020",3.45033
Hungary,HUN,"May 25, 2020",2.69133
Hungary,HUN,"May 26, 2020",2.00133
Hungary,HUN,"May 27, 2020",1.79433
Hungary,HUN,"May 28, 2020",2.07033
Hungary,HUN,"May 29, 2020",2.41533
Hungary,HUN,"May 30, 2020",1.65633
Hungary,HUN,"May 31, 2020",1.75967
Hungary,HUN,"Jun 1, 2020",1.20767
Hungary,HUN,"Jun 2, 2020",2.76033
Hungary,HUN,"Jun 3, 2020",2.20833
Hungary,HUN,"Jun 4, 2020",1.89767
Hungary,HUN,"Jun 5, 2020",1.13867
Hungary,HUN,"Jun 6, 2020",1.34567
Hungary,HUN,"Jun 7, 2020",1.34567
Hungary,HUN,"Jun 8, 2020",0.552
Hungary,HUN,"Jun 9, 2020",1.51833
Hungary,HUN,"Jun 10, 2020",1.622
Hungary,HUN,"Jun 11, 2020",1.967
Hungary,HUN,"Jun 12, 2020",0.86267
Hungary,HUN,"Jun 13, 2020",1.242
Hungary,HUN,"Jun 14, 2020",1.27667
Hungary,HUN,"Jun 15, 2020",1.27667
Hungary,HUN,"Jun 16, 2020",0.82833
Hungary,HUN,"Jun 17, 2020",0.48333
Hungary,HUN,"Jun 18, 2020",0.104
Hungary,HUN,"Jun 19, 2020",0.13833
Hungary,HUN,"Jun 20, 2020",0.27633
Hungary,HUN,"Jun 21, 2020",0.51767
Hungary,HUN,"Jun 22, 2020",0.72467
Hungary,HUN,"Jun 23, 2020",0.72467
Hungary,HUN,"Jun 24, 2020",0.44867
Hungary,HUN,"Jun 25, 2020",0.41433
Hungary,HUN,"Jun 26, 2020",0.55233
Hungary,HUN,"Jun 27, 2020",0.69033
Hungary,HUN,"Jun 28, 2020",0.82833
Hungary,HUN,"Jun 29, 2020",0.65567
Hungary,HUN,"Jun 30, 2020",0.62133
Hungary,HUN,"Jul 1, 2020",0.58667
Hungary,HUN,"Jul 2, 2020",0.51767
Hungary,HUN,"Jul 3, 2020",0.72467
Hungary,HUN,"Jul 4, 2020",0.58667
Iceland,ISL,"Dec 31, 2019",0
Iceland,ISL,"Jan 1, 2020",0
Iceland,ISL,"Jan 2, 2020",0
Iceland,ISL,"Jan 3, 2020",0
Iceland,ISL,"Jan 4, 2020",0
Iceland,ISL,"Jan 5, 2020",0
Iceland,ISL,"Jan 6, 2020",0
Iceland,ISL,"Jan 7, 2020",0
Iceland,ISL,"Jan 8, 2020",0
Iceland,ISL,"Jan 9, 2020",0
Iceland,ISL,"Jan 10, 2020",0
Iceland,ISL,"Jan 11, 2020",0
Iceland,ISL,"Jan 12, 2020",0
Iceland,ISL,"Jan 13, 2020",0
Iceland,ISL,"Jan 14, 2020",0
Iceland,ISL,"Jan 15, 2020",0
Iceland,ISL,"Jan 16, 2020",0
Iceland,ISL,"Jan 17, 2020",0
Iceland,ISL,"Jan 18, 2020",0
Iceland,ISL,"Jan 19, 2020",0
Iceland,ISL,"Jan 20, 2020",0
Iceland,ISL,"Jan 21, 2020",0
Iceland,ISL,"Jan 22, 2020",0
Iceland,ISL,"Jan 23, 2020",0
Iceland,ISL,"Jan 24, 2020",0
Iceland,ISL,"Jan 25, 2020",0
Iceland,ISL,"Jan 26, 2020",0
Iceland,ISL,"Jan 27, 2020",0
Iceland,ISL,"Jan 28, 2020",0
Iceland,ISL,"Jan 29, 2020",0
Iceland,ISL,"Jan 30, 2020",0
Iceland,ISL,"Jan 31, 2020",0
Iceland,ISL,"Feb 1, 2020",0
Iceland,ISL,"Feb 2, 2020",0
Iceland,ISL,"Feb 3, 2020",0
Iceland,ISL,"Feb 4, 2020",0
Iceland,ISL,"Feb 5, 2020",0
Iceland,ISL,"Feb 6, 2020",0
Iceland,ISL,"Feb 7, 2020",0
Iceland,ISL,"Feb 8, 2020",0
Iceland,ISL,"Feb 9, 2020",0
Iceland,ISL,"Feb 10, 2020",0
Iceland,ISL,"Feb 11, 2020",0
Iceland,ISL,"Feb 12, 2020",0
Iceland,ISL,"Feb 13, 2020",0
Iceland,ISL,"Feb 14, 2020",0
Iceland,ISL,"Feb 15, 2020",0
Iceland,ISL,"Feb 16, 2020",0
Iceland,ISL,"Feb 17, 2020",0
Iceland,ISL,"Feb 18, 2020",0
Iceland,ISL,"Feb 19, 2020",0
Iceland,ISL,"Feb 20, 2020",0
Iceland,ISL,"Feb 21, 2020",0
Iceland,ISL,"Feb 22, 2020",0
Iceland,ISL,"Feb 23, 2020",0
Iceland,ISL,"Feb 24, 2020",0
Iceland,ISL,"Feb 25, 2020",0
Iceland,ISL,"Feb 26, 2020",0
Iceland,ISL,"Feb 27, 2020",0
Iceland,ISL,"Feb 28, 2020",0
Iceland,ISL,"Feb 29, 2020",0.97667
Iceland,ISL,"Mar 1, 2020",0.97667
Iceland,ISL,"Mar 2, 2020",2.93033
Iceland,ISL,"Mar 3, 2020",4.884
Iceland,ISL,"Mar 4, 2020",14.652
Iceland,ISL,"Mar 5, 2020",22.46633
Iceland,ISL,"Mar 6, 2020",28.32733
Iceland,ISL,"Mar 7, 2020",26.37367
Iceland,ISL,"Mar 8, 2020",26.37367
Iceland,ISL,"Mar 9, 2020",19.536
Iceland,ISL,"Mar 10, 2020",21.48967
Iceland,ISL,"Mar 11, 2020",16.60567
Iceland,ISL,"Mar 12, 2020",29.304
Iceland,ISL,"Mar 13, 2020",50.79367
Iceland,ISL,"Mar 14, 2020",45.90967
Iceland,ISL,"Mar 15, 2020",51.77033
Iceland,ISL,"Mar 16, 2020",59.58467
Iceland,ISL,"Mar 17, 2020",80.09733
Iceland,ISL,"Mar 18, 2020",106.471
Iceland,ISL,"Mar 19, 2020",70.32933
Iceland,ISL,"Mar 20, 2020",127.96067
Iceland,ISL,"Mar 21, 2020",158.24167
Iceland,ISL,"Mar 22, 2020",217.82667
Iceland,ISL,"Mar 23, 2020",232.47867
Iceland,ISL,"Mar 24, 2020",174.84733
Iceland,ISL,"Mar 25, 2020",170.94
Iceland,ISL,"Mar 26, 2020",165.07933
Iceland,ISL,"Mar 27, 2020",209.03533
Iceland,ISL,"Mar 28, 2020",236.38567
Iceland,ISL,"Mar 29, 2020",220.75667
Iceland,ISL,"Mar 30, 2020",212.94233
Iceland,ISL,"Mar 31, 2020",191.453
Iceland,ISL,"Apr 1, 2020",168.01
Iceland,ISL,"Apr 2, 2020",195.36033
Iceland,ISL,"Apr 3, 2020",227.59467
Iceland,ISL,"Apr 4, 2020",223.68733
Iceland,ISL,"Apr 5, 2020",192.42967
Iceland,ISL,"Apr 6, 2020",163.12567
Iceland,ISL,"Apr 7, 2020",193.40667
Iceland,ISL,"Apr 8, 2020",165.07967
Iceland,ISL,"Apr 9, 2020",126.98433
Iceland,ISL,"Apr 10, 2020",84.005
Iceland,ISL,"Apr 11, 2020",86.93533
Iceland,ISL,"Apr 12, 2020",71.30667
Iceland,ISL,"Apr 13, 2020",51.77067
Iceland,ISL,"Apr 14, 2020",35.165
Iceland,ISL,"Apr 15, 2020",30.281
Iceland,ISL,"Apr 16, 2020",25.397
Iceland,ISL,"Apr 17, 2020",27.35067
Iceland,ISL,"Apr 18, 2020",33.21133
Iceland,ISL,"Apr 19, 2020",32.23433
Iceland,ISL,"Apr 20, 2020",31.25733
Iceland,ISL,"Apr 21, 2020",18.559
Iceland,ISL,"Apr 22, 2020",17.58233
Iceland,ISL,"Apr 23, 2020",13.67533
Iceland,ISL,"Apr 24, 2020",15.629
Iceland,ISL,"Apr 25, 2020",10.745
Iceland,ISL,"Apr 26, 2020",4.884
Iceland,ISL,"Apr 27, 2020",2.93033
Iceland,ISL,"Apr 28, 2020",2.93033
Iceland,ISL,"Apr 29, 2020",4.884
Iceland,ISL,"Apr 30, 2020",4.884
Iceland,ISL,"May 1, 2020",4.884
Iceland,ISL,"May 2, 2020",2.93033
Iceland,ISL,"May 3, 2020",0.97667
Iceland,ISL,"May 4, 2020",1.95333
Iceland,ISL,"May 5, 2020",0.97667
Iceland,ISL,"May 6, 2020",0.97667
Iceland,ISL,"May 7, 2020",0
Iceland,ISL,"May 8, 2020",1.95367
Iceland,ISL,"May 9, 2020",1.95367
Iceland,ISL,"May 10, 2020",1.95367
Iceland,ISL,"May 11, 2020",0
Iceland,ISL,"May 12, 2020",0
Iceland,ISL,"May 13, 2020",0
Iceland,ISL,"May 14, 2020",0.97667
Iceland,ISL,"May 15, 2020",0.97667
Iceland,ISL,"May 16, 2020",0.97667
Iceland,ISL,"May 17, 2020",0
Iceland,ISL,"May 18, 2020",0
Iceland,ISL,"May 19, 2020",0
Iceland,ISL,"May 20, 2020",0
Iceland,ISL,"May 21, 2020",0.97667
Iceland,ISL,"May 22, 2020",0.97667
Iceland,ISL,"May 23, 2020",0.97667
Iceland,ISL,"May 24, 2020",0.97667
Iceland,ISL,"May 25, 2020",0.97667
Iceland,ISL,"May 26, 2020",0.97667
Iceland,ISL,"May 27, 2020",0
Iceland,ISL,"May 28, 2020",0.97667
Iceland,ISL,"May 29, 2020",0.97667
Iceland,ISL,"May 30, 2020",0.97667
Iceland,ISL,"May 31, 2020",0.97667
Iceland,ISL,"Jun 1, 2020",0.97667
Iceland,ISL,"Jun 2, 2020",0.97667
Iceland,ISL,"Jun 3, 2020",0
Iceland,ISL,"Jun 4, 2020",0
Iceland,ISL,"Jun 5, 2020",0
Iceland,ISL,"Jun 6, 2020",0
Iceland,ISL,"Jun 7, 2020",0
Iceland,ISL,"Jun 8, 2020",0.97667
Iceland,ISL,"Jun 9, 2020",0.97667
Iceland,ISL,"Jun 10, 2020",0.97667
Iceland,ISL,"Jun 11, 2020",0
Iceland,ISL,"Jun 12, 2020",0
Iceland,ISL,"Jun 13, 2020",0
Iceland,ISL,"Jun 14, 2020",0.97667
Iceland,ISL,"Jun 15, 2020",2.93033
Iceland,ISL,"Jun 16, 2020",2.93033
Iceland,ISL,"Jun 17, 2020",3.90733
Iceland,ISL,"Jun 18, 2020",4.884
Iceland,ISL,"Jun 19, 2020",5.86067
Iceland,ISL,"Jun 20, 2020",6.83733
Iceland,ISL,"Jun 21, 2020",6.83733
Iceland,ISL,"Jun 22, 2020",6.83733
Iceland,ISL,"Jun 23, 2020",3.907
Iceland,ISL,"Jun 24, 2020",1.95333
Iceland,ISL,"Jun 25, 2020",3.907
Iceland,ISL,"Jun 26, 2020",6.83733
Iceland,ISL,"Jun 27, 2020",7.81433
Iceland,ISL,"Jun 28, 2020",8.79133
Iceland,ISL,"Jun 29, 2020",7.81467
Iceland,ISL,"Jun 30, 2020",7.81467
Iceland,ISL,"Jul 1, 2020",5.861
Iceland,ISL,"Jul 2, 2020",8.79133
Iceland,ISL,"Jul 3, 2020",9.768
Iceland,ISL,"Jul 4, 2020",12.69833
India,IND,"Dec 31, 2019",0
India,IND,"Jan 1, 2020",0
India,IND,"Jan 2, 2020",0
India,IND,"Jan 3, 2020",0
India,IND,"Jan 4, 2020",0
India,IND,"Jan 5, 2020",0
India,IND,"Jan 6, 2020",0
India,IND,"Jan 7, 2020",0
India,IND,"Jan 8, 2020",0
India,IND,"Jan 9, 2020",0
India,IND,"Jan 10, 2020",0
India,IND,"Jan 11, 2020",0
India,IND,"Jan 12, 2020",0
India,IND,"Jan 13, 2020",0
India,IND,"Jan 14, 2020",0
India,IND,"Jan 15, 2020",0
India,IND,"Jan 16, 2020",0
India,IND,"Jan 17, 2020",0
India,IND,"Jan 18, 2020",0
India,IND,"Jan 19, 2020",0
India,IND,"Jan 20, 2020",0
India,IND,"Jan 21, 2020",0
India,IND,"Jan 22, 2020",0
India,IND,"Jan 23, 2020",0
India,IND,"Jan 24, 2020",0
India,IND,"Jan 25, 2020",0
India,IND,"Jan 26, 2020",0
India,IND,"Jan 27, 2020",0
India,IND,"Jan 28, 2020",0
India,IND,"Jan 29, 2020",0
India,IND,"Jan 30, 2020",0.00033
India,IND,"Jan 31, 2020",0.00033
India,IND,"Feb 1, 2020",0.00033
India,IND,"Feb 2, 2020",0.00033
India,IND,"Feb 3, 2020",0.00033
India,IND,"Feb 4, 2020",0.00067
India,IND,"Feb 5, 2020",0.00033
India,IND,"Feb 6, 2020",0.00033
India,IND,"Feb 7, 2020",0
India,IND,"Feb 8, 2020",0
India,IND,"Feb 9, 2020",0
India,IND,"Feb 10, 2020",0
India,IND,"Feb 11, 2020",0
India,IND,"Feb 12, 2020",0
India,IND,"Feb 13, 2020",0
India,IND,"Feb 14, 2020",0
India,IND,"Feb 15, 2020",0
India,IND,"Feb 16, 2020",0
India,IND,"Feb 17, 2020",0
India,IND,"Feb 18, 2020",0
India,IND,"Feb 19, 2020",0
India,IND,"Feb 20, 2020",0
India,IND,"Feb 21, 2020",0
India,IND,"Feb 22, 2020",0
India,IND,"Feb 23, 2020",0
India,IND,"Feb 24, 2020",0
India,IND,"Feb 25, 2020",0
India,IND,"Feb 26, 2020",0
India,IND,"Feb 27, 2020",0
India,IND,"Feb 28, 2020",0
India,IND,"Feb 29, 2020",0
India,IND,"Mar 1, 2020",0
India,IND,"Mar 2, 2020",0
India,IND,"Mar 3, 2020",0.00033
India,IND,"Mar 4, 2020",0.00067
India,IND,"Mar 5, 2020",0.006
India,IND,"Mar 6, 2020",0.006
India,IND,"Mar 7, 2020",0.006
India,IND,"Mar 8, 2020",0.00133
India,IND,"Mar 9, 2020",0.0015
India,IND,"Mar 10, 2020",0.0045
India,IND,"Mar 11, 2020",0.0055
India,IND,"Mar 12, 2020",0.00933
India,IND,"Mar 13, 2020",0.00733
India,IND,"Mar 14, 2020",0.008
India,IND,"Mar 15, 2020",0.004
India,IND,"Mar 16, 2020",0.00433
India,IND,"Mar 17, 2020",0.01
India,IND,"Mar 18, 2020",0.01133
India,IND,"Mar 19, 2020",0.01733
India,IND,"Mar 20, 2020",0.016
India,IND,"Mar 21, 2020",0.02267
India,IND,"Mar 22, 2020",0.03733
India,IND,"Mar 23, 2020",0.05967
India,IND,"Mar 24, 2020",0.06267
India,IND,"Mar 25, 2020",0.05833
India,IND,"Mar 26, 2020",0.05067
India,IND,"Mar 27, 2020",0.056
India,IND,"Mar 28, 2020",0.075
India,IND,"Mar 29, 2020",0.07967
India,IND,"Mar 30, 2020",0.084
India,IND,"Mar 31, 2020",0.09133
India,IND,"Apr 1, 2020",0.101
India,IND,"Apr 2, 2020",0.216
India,IND,"Apr 3, 2020",0.25367
India,IND,"Apr 4, 2020",0.36367
India,IND,"Apr 5, 2020",0.34033
India,IND,"Apr 6, 2020",0.42667
India,IND,"Apr 7, 2020",0.367
India,IND,"Apr 8, 2020",0.43967
India,IND,"Apr 9, 2020",0.40267
India,IND,"Apr 10, 2020",0.48067
India,IND,"Apr 11, 2020",0.544
India,IND,"Apr 12, 2020",0.63333
India,IND,"Apr 13, 2020",0.662
India,IND,"Apr 14, 2020",0.70467
India,IND,"Apr 15, 2020",0.74467
India,IND,"Apr 16, 2020",0.78
India,IND,"Apr 17, 2020",0.73067
India,IND,"Apr 18, 2020",0.71033
India,IND,"Apr 19, 2020",0.805
India,IND,"Apr 20, 2020",0.93667
India,IND,"Apr 21, 2020",1.01967
India,IND,"Apr 22, 2020",1.03167
India,IND,"Apr 23, 2020",0.997
India,IND,"Apr 24, 2020",1.08133
India,IND,"Apr 25, 2020",1.09233
India,IND,"Apr 26, 2020",1.23267
India,IND,"Apr 27, 2020",1.16333
India,IND,"Apr 28, 2020",1.19067
India,IND,"Apr 29, 2020",1.16833
India,IND,"Apr 30, 2020",1.246
India,IND,"May 1, 2020",1.35467
India,IND,"May 2, 2020",1.45033
India,IND,"May 3, 2020",1.674
India,IND,"May 4, 2020",1.80933
India,IND,"May 5, 2020",2.19733
India,IND,"May 6, 2020",2.273
India,IND,"May 7, 2020",2.51633
India,IND,"May 8, 2020",2.39333
India,IND,"May 9, 2020",2.481
India,IND,"May 10, 2020",2.41267
India,IND,"May 11, 2020",2.61133
India,IND,"May 12, 2020",2.68
India,IND,"May 13, 2020",2.73967
India,IND,"May 14, 2020",2.621
India,IND,"May 15, 2020",2.70867
India,IND,"May 16, 2020",2.81633
India,IND,"May 17, 2020",3.122
India,IND,"May 18, 2020",3.43
India,IND,"May 19, 2020",3.67133
India,IND,"May 20, 2020",3.822
India,IND,"May 21, 2020",3.91033
India,IND,"May 22, 2020",4.18067
India,IND,"May 23, 2020",4.43267
India,IND,"May 24, 2020",4.71267
India,IND,"May 25, 2020",4.92733
India,IND,"May 26, 2020",4.89833
India,IND,"May 27, 2020",4.80633
India,IND,"May 28, 2020",4.707
India,IND,"May 29, 2020",4.932
India,IND,"May 30, 2020",5.313
India,IND,"May 31, 2020",5.751
