uf,nome_mun,quant
SP,MURUTINGA DO SUL,1
SP,NANTES,1
SP,NARANDIBA,1
SP,NAZARE PAULISTA,2
SP,NEVES PAULISTA,1
SP,NHANDEARA,1
SP,NIPOA,1
SP,NOVA ALIANCA,1
SP,NOVA CAMPINA,1
SP,NOVA CANAA PAULISTA,1
SP,NOVA CASTILHO,1
SP,NOVA EUROPA,1
SP,NOVA GRANADA,1
SP,NOVA GUATAPORANGA,1
SP,NOVA INDEPENDENCIA,1
SP,NOVA LUZITANIA,1
SP,NOVA ODESSA,3
SP,NOVAIS,1
SP,NOVO HORIZONTE,2
SP,NUPORANGA,1
SP,OCAUCU,1
SP,OLEO,1
SP,OLIMPIA,3
SP,ONDA VERDE,1
SP,ORIENTE,1
SP,ORINDIUVA,1
SP,ORLANDIA,3
SP,OSASCO,36
SP,OSCAR BRESSANE,1
SP,OSVALDO CRUZ,2
SP,OURINHOS,8
SP,OURO VERDE,1
SP,OUROESTE,1
SP,PACAEMBU,1
SP,PALESTINA,1
SP,PALMARES PAULISTA,1
SP,PALMEIRA D OESTE,1
SP,PALMITAL,1
SP,PANORAMA,1
SP,PARAGUACU PAULISTA,3
SP,PARAIBUNA,1
SP,PARAISO,1
SP,PARANAPANEMA,2
SP,PARANAPUA,1
SP,PARAPUA,1
SP,PARDINHO,1
SP,PARISI,1
SP,PATROCINIO PAULISTA,1
SP,PAULICEIA,1
SP,PAULINIA,6
SP,PAULISTANIA,1
SP,PAULO DE FARIA,1
SP,PEDERNEIRAS,3
SP,PEDRA BELA,1
SP,PEDRANOPOLIS,1
SP,PEDREGULHO,1
SP,PEDREIRA,3
SP,PEDRINHAS PAULISTA,1
SP,PEDRO DE TOLEDO,1
SP,PENAPOLIS,4
SP,PEREIRA BARRETO,2
SP,PEREIRAS,1
SP,PERUIBE,4
SP,PIACATU,1
SP,PIEDADE,2
SP,PILAR DO SUL,1
SP,PINDAMONHANGABA,9
SP,PINDORAMA,1
SP,PINHALZINHO,1
SP,PIQUEROBI,1
SP,PIQUETE,1
SP,PIRACAIA,1
SP,PIRACICABA,22
SP,PIRAJU,2
SP,PIRAJUI,1
SP,PIRANGI,1
SP,PIRAPORA DO BOM JESUS,1
SP,PIRAPOZINHO,2
SP,PIRASSUNUNGA,5
SP,PIRATININGA,1
SP,PITANGUEIRAS,2
SP,PLANALTO,1
SP,PLATINA,1
SP,POA,4
SP,POLONI,1
SP,POMPEIA,1
SP,PONGAI,1
SP,PONTAL,2
SP,PONTALINDA,1
SP,PONTES GESTAL,1
SP,POPULINA,1
SP,PORANGABA,1
SP,PORTO FELIZ,3
SP,PORTO FERREIRA,3
SP,POTIM,1
SP,POTIRENDABA,1
SP,PRACINHA,1
SP,PRADOPOLIS,1
SP,PRAIA GRANDE,15
SP,PRATANIA,1
SP,PRESIDENTE ALVES,1
SP,PRESIDENTE BERNARDES,1
SP,PRESIDENTE EPITACIO,4
SP,PRESIDENTE PRUDENTE,15
SP,PRESIDENTE VENCESLAU,3
SP,PROMISSAO,2
SP,QUADRA,1
SP,QUATA,1
SP,QUEIROZ,1
SP,QUELUZ,1
SP,QUINTANA,1
SP,RAFARD,1
SP,RANCHARIA,2
SP,REDENCAO DA SERRA,1
SP,REGENTE FEIJO,2
SP,REGINOPOLIS,1
SP,REGISTRO,3
SP,RESTINGA,1
SP,RIBEIRA,1
SP,RIBEIRAO BONITO,1
SP,RIBEIRAO CORRENTE,1
SP,RIBEIRAO DO SUL,1
SP,RIBEIRAO DOS INDIOS,1
SP,RIBEIRAO PIRES,8
SP,RIBEIRAO PRETO,39
SP,RIFAINA,1
SP,RINCAO,1
SP,RINOPOLIS,1
SP,RIO CLARO,12
SP,RIO DAS PEDRAS,1
SP,RIO GRANDE DA SERRA,2
SP,RIOLANDIA,1
SP,RIVERSUL,1
SP,ROSANA,2
SP,ROSEIRA,1
SP,RUBIACEA,1
SP,RUBINEIA,1
SP,SABINO,1
SP,SALES,1
SP,SALES OLIVEIRA,1
SP,SALESOPOLIS,1
SP,SALMOURAO,1
SP,SALTINHO,1
SP,SALTO,5
SP,SALTO DE PIRAPORA,2
SP,SALTO GRANDE,1
SP,SANDOVALINA,1
SP,SANTA ADELIA,1
SP,SANTA ALBERTINA,1
SP,SANTA BARBARA D OESTE,10
SP,SANTA BRANCA,1
SP,SANTA CLARA D OESTE,1
SP,SANTA CRUZ DA CONCEICAO,1
SP,SANTA CRUZ DAS PALMEIRAS,2
SP,SANTA CRUZ DO RIO PARDO,2
SP,SANTA FE DO SUL,2
SP,SANTA GERTRUDES,1
SP,SANTA ISABEL,1
SP,SANTA LUCIA,1
SP,SANTA MARIA DA SERRA,1
SP,SANTA MERCEDES,1
SP,SANTA RITA D OESTE,1
SP,SANTA RITA DO PASSA QUATRO,2
SP,SANTA ROSA DE VITERBO,2
SP,SANTA SALETE,1
SP,SANTANA DA PONTE PENSA,1
SP,SANTANA DE PARNAIBA,7
SP,SANTO ANASTACIO,2
SP,SANTO ANDRE,40
SP,SANTO ANTONIO DA ALEGRIA,1
SP,SANTO ANTONIO DO ARACANGUA,1
SP,SANTO ANTONIO DO JARDIM,1
SP,SANTO ANTONIO DO PINHAL,1
SP,SANTO EXPEDITO,1
SP,SANTOPOLIS DO AGUAPEI,1
SP,SANTOS,24
SP,SAO BENTO DO SAPUCAI,1
SP,SAO BERNARDO DO CAMPO,40
SP,SAO CAETANO DO SUL,14
SP,SAO CARLOS,15
SP,SAO FRANCISCO,1
SP,SAO JOAO DA BOA VISTA,5
SP,SAO JOAO DAS DUAS PONTES,1
SP,SAO JOAO DE IRACEMA,1
SP,SAO JOAO DO PAU D ALHO,1
SP,SAO JOAQUIM DA BARRA,3
SP,SAO JOSE DA BELA VISTA,1
SP,SAO JOSE DO BARREIRO,1
SP,SAO JOSE DO RIO PARDO,3
SP,SAO JOSE DO RIO PRETO,39
SP,SAO JOSE DOS CAMPOS,46
SP,SAO LOURENCO DA SERRA,1
SP,SAO LUIS DO PARAITINGA,1
SP,SAO MANUEL,2
SP,SAO MIGUEL ARCANJO,2
SP,SAO PAULO,728
SP,SAO PEDRO,2
SP,SAO PEDRO DO TURVO,1
SP,SAO ROQUE,6
SP,SAO SEBASTIAO,5
SP,SAO SEBASTIAO DA GRAMA,1
SP,SAO SIMAO,1
SP,SAO VICENTE,17
SP,SARAPUI,1
SP,SARUTAIA,1
SP,SEBASTIANOPOLIS DO SUL,1
SP,SERRA AZUL,1
SP,SERRA NEGRA,2
SP,SERRANA,2
SP,SERTAOZINHO,7
SP,SETE BARRAS,1
SP,SEVERINIA,1
SP,SILVEIRAS,1
SP,SOCORRO,2
SP,SOROCABA,35
SP,SUD MENNUCCI,1
SP,SUMARE,9
SP,SUZANAPOLIS,1
SP,SUZANO,15
SP,TABAPUA,1
SP,TABATINGA,1
SP,TABOAO DA SERRA,12
SP,TACIBA,1
SP,TAGUAI,1
SP,TAIACU,1
SP,TAIUVA,1
SP,TAMBAU,1
SP,TANABI,1
SP,TAPIRAI,1
SP,TAPIRATIBA,1
SP,TAQUARAL,1
SP,TAQUARITINGA,4
SP,TAQUARITUBA,2
SP,TAQUARIVAI,1
SP,TARABAI,1
SP,TARUMA,1
SP,TATUI,9
SP,TAUBATE,18
SP,TEJUPA,1
SP,TEODORO SAMPAIO,1
SP,TERRA ROXA,1
SP,TIETE,2
SP,TIMBURI,1
SP,TORRE DE PEDRA,1
SP,TORRINHA,1
SP,TRABIJU,1
SP,TREMEMBE,2
SP,TRES FRONTEIRAS,1
SP,TUIUTI,1
SP,TUPA,4
SP,TUPI PAULISTA,1
SP,TURIUBA,1
SP,TURMALINA,1
SP,UBARANA,1
SP,UBATUBA,4
SP,UBIRAJARA,1
SP,UCHOA,1
SP,UNIAO PAULISTA,1
SP,URANIA,1
SP,URU,1
SP,URUPES,1
SP,VALENTIM GENTIL,1
SP,VALINHOS,6
SP,VALPARAISO,1
SP,VARGEM,1
SP,VARGEM GRANDE DO SUL,2
SP,VARGEM GRANDE PAULISTA,2
SP,VARZEA PAULISTA,4
SP,VERA CRUZ,1
SP,VINHEDO,3
SP,VIRADOURO,1
SP,VISTA ALEGRE DO ALTO,1
SP,VITORIA BRASIL,1
SP,VOTORANTIM,6
SP,VOTUPORANGA,7
SP,ZACARIAS,1
TO,ABREULANDIA,1
TO,AGUIARNOPOLIS,1
TO,ALIANCA DO TOCANTINS,1
TO,ALMAS,1
TO,ALVORADA,1
TO,ANANAS,1
TO,ANGICO,1
TO,APARECIDA DO RIO NEGRO,1
TO,ARAGOMINAS,1
TO,ARAGUACEMA,1
TO,ARAGUACU,1
TO,ARAGUAINA,9
TO,ARAGUATINS,1
TO,ARAPOEMA,1
TO,ARRAIAS,1
TO,AUGUSTINOPOLIS,1
TO,AURORA DO TOCANTINS,1
TO,AXIXA DO TOCANTINS,1
TO,BABACULANDIA,1
TO,BARROLANDIA,1
TO,BERNARDO SAYAO,1
TO,BRASILANDIA DO TOCANTINS,1
TO,BREJINHO DE NAZARE,1
TO,BURITI DO TOCANTINS,1
TO,CACHOEIRINHA,1
TO,CAMPOS LINDOS,1
TO,CARIRI DO TOCANTINS,1
TO,CARMOLANDIA,1
TO,CARRASCO BONITO,1
TO,CASEARA,1
TO,CENTENARIO,1
TO,CHAPADA DA NATIVIDADE,1
TO,COLINAS DO TOCANTINS,1
TO,COLMEIA,1
TO,COMBINADO,1
TO,CONCEICAO DO TOCANTINS,1
TO,COUTO DE MAGALHAES,1
TO,CRISTALANDIA,1
TO,CRIXAS DO TOCANTINS,1
TO,DARCINOPOLIS,1
TO,DIANOPOLIS,1
TO,DIVINOPOLIS DO TOCANTINS,1
TO,DOIS IRMAOS DO TOCANTINS,1
TO,DUERE,1
TO,ESPERANTINA,1
TO,FATIMA,1
TO,FIGUEIROPOLIS,1
TO,FORMOSO DO ARAGUAIA,1
TO,GOIANORTE,1
TO,GOIATINS,1
TO,GUARAI,1
TO,GURUPI,6
TO,IPUEIRAS,1
TO,ITACAJA,1
TO,ITAGUATINS,1
TO,ITAPORA DO TOCANTINS,1
TO,JAU DO TOCANTINS,1
TO,JUARINA,1
TO,LAGOA DA CONFUSAO,1
TO,LAGOA DO TOCANTINS,1
TO,LIZARDA,1
TO,LUZINOPOLIS,1
TO,MARIANOPOLIS DO TOCANTINS,1
TO,MAURILANDIA DO TOCANTINS,1
TO,MIRACEMA DO TOCANTINS,1
TO,NATIVIDADE,1
TO,NAZARE,1
TO,NOVA OLINDA,1
TO,NOVA ROSALANDIA,1
TO,NOVO ACORDO,1
TO,NOVO ALEGRE,1
TO,NOVO JARDIM,1
TO,PALMAS,14
TO,PALMEIRANTE,1
TO,PALMEIROPOLIS,1
TO,PARAISO DO TOCANTINS,2
TO,PARANA,1
TO,PAU D ARCO,1
TO,PEDRO AFONSO,1
TO,PEIXE,1
TO,PINDORAMA DO TOCANTINS,1
TO,PIUM,1
TO,PONTE ALTA DO BOM JESUS,1
TO,PONTE ALTA DO TOCANTINS,1
TO,PORTO ALEGRE DO TOCANTINS,1
TO,PORTO NACIONAL,3
TO,PRAIA NORTE,1
TO,PRESIDENTE KENNEDY,1
TO,PUGMIL,1
TO,RECURSOLANDIA,1
TO,RIACHINHO,1
TO,RIO DA CONCEICAO,1
TO,SAMPAIO,1
TO,SANDOLANDIA,1
TO,SANTA FE DO ARAGUAIA,1
TO,SANTA MARIA DO TOCANTINS,1
TO,SANTA ROSA DO TOCANTINS,1
TO,SANTA TEREZA DO TOCANTINS,1
TO,SANTA TEREZINHA DO TOCANTINS,1
TO,SAO BENTO DO TOCANTINS,1
TO,SAO MIGUEL DO TOCANTINS,1
TO,SAO SALVADOR DO TOCANTINS,1
TO,SAO SEBASTIAO DO TOCANTINS,1
TO,SAO VALERIO DA NATIVIDADE,1
TO,SILVANOPOLIS,1
TO,SITIO NOVO DO TOCANTINS,1
TO,SUCUPIRA,1
TO,TAGUATINGA,1
TO,TAIPAS DO TOCANTINS,1
TO,TOCANTINIA,1
TO,TOCANTINOPOLIS,1
TO,TUPIRAMA,1
TO,TUPIRATINS,1
TO,WANDERLANDIA,1
TO,XAMBIOA,1
